"Ceremony","Ceremony.Year","AwardCeremony","AwardCategory","Note","FilmID","FilmName","PersonID","PersonName","GeneralizedCategory","Your.Rating","Date.Rated","Title","Title.Type","IMDb.Rating","Runtime","Year","Num.Votes","Seen"
9,1937,"009-1937","Top Foreign Films",NA,"tt0027592","Die ewige Maske",NA,NA,"International",NA,NA,"Die ewige Maske","movie",6.8,74,1935,33,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0028827","Elephant Boy",NA,NA,"International",NA,NA,"Elephant Boy","movie",6.4,80,1937,839,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0151169","Jánosik",NA,NA,"International",NA,NA,"Jánosik","movie",6.8,82,1936,126,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0027951","Mayerling",NA,NA,"International",NA,NA,"Mayerling","movie",7,96,1936,933,"No"
9,1937,"009-1937","Top Foreign Films",NA,NA,"Rembrandt again?",NA,NA,"International",NA,NA,NA,NA,NA,NA,NA,NA,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0027336","The Lower Depths",NA,NA,"International",NA,NA,"Les bas-fonds","movie",7.5,95,1936,3610,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0029594","The Spanish Earth",NA,NA,"International",NA,NA,"The Spanish Earth","movie",6.5,52,1937,850,"No"
9,1937,"009-1937","Top Foreign Films",NA,"tt0024203","The Wedding of Palo",NA,NA,"International",NA,NA,"Palos brudefærd","movie",6.8,79,1934,86,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029606","A Star Is Born",NA,NA,"Top Films",7,"2021-07-09","A Star Is Born","movie",7.3,111,1937,10550,"Yes"
9,1937,"009-1937","Top Ten Films",NA,"tt0027367","Black Legion",NA,NA,"Top Films",NA,NA,"Black Legion","movie",6.9,83,1937,3820,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0028683","Camille",NA,NA,"Top Films",NA,NA,"Camille","movie",7.3,109,1936,8552,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0028691","Captains Courageous",NA,NA,"Top Films",NA,NA,"Captains Courageous","movie",7.9,117,1937,10613,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029192","Make Way for Tomorrow",NA,NA,"Top Films",NA,NA,"Make Way for Tomorrow","movie",8.2,91,1937,9231,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029310","Night Must Fall",NA,NA,"Top Films",NA,NA,"Night Must Fall","movie",7.2,116,1937,2825,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029604","Stage Door",NA,NA,"Top Films",NA,NA,"Stage Door","movie",7.7,92,1937,8871,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0028944","The Good Earth",NA,NA,"Top Films",NA,NA,"The Good Earth","movie",7.5,138,1937,5301,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029146","The Life of Emile Zola",NA,NA,"Top Films",NA,NA,"The Life of Emile Zola","movie",7.2,116,1937,8812,"No"
9,1937,"009-1937","Top Ten Films",NA,"tt0029658","They Won't Forget",NA,NA,"Top Films",NA,NA,"They Won't Forget","movie",7.2,95,1937,1907,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029855","Algiers","nm0130407","Joseph Calleia","Performance",5,"2023-09-05","Algiers","movie",6.7,96,1938,3110,"Yes"
10,1938,"010-1938","Best Acting",NA,"tt0029870","Angels with Dirty Faces","nm0000010","James Cagney","Performance",8,"2023-10-26","Angels with Dirty Faces","movie",7.9,97,1938,22798,"Yes"
10,1938,"010-1938","Best Acting",NA,"tt0029942","Boys Town","nm0000075","Spencer Tracy","Performance",7,"2023-05-10","Boys Town","movie",7.2,96,1938,6172,"Yes"
10,1938,"010-1938","Best Acting",NA,"tt0029706","Christine","nm0062428","Harry Baur","Performance",NA,NA,"Un carnet de bal","movie",7.4,144,1937,899,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029706","Christine","nm0431212","Louis Jouvet","Performance",NA,NA,"Un carnet de bal","movie",7.4,144,1937,899,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029706","Christine","nm0087018","Pierre Blanchar","Performance",NA,NA,"Un carnet de bal","movie",7.4,144,1937,899,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029706","Christine","nm0706926","Raimu","Performance",NA,NA,"Un carnet de bal","movie",7.4,144,1937,899,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030149","Four Daughters","nm0002092","John Garfield","Performance",NA,NA,"Four Daughters","movie",6.9,90,1938,2138,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030241","Holiday","nm0000817","Lew Ayres","Performance",NA,NA,"Holiday","movie",7.7,95,1938,17547,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030418","Marie Antoinette","nm0605923","Robert Morley","Performance",NA,NA,"Marie Antoinette","movie",7.3,149,1938,3216,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030637","Pygmalion","nm0384908","Wendy Hiller","Performance",9,"2022-08-08","Pygmalion","movie",7.7,96,1938,9349,"Yes"
10,1938,"010-1938","Best Acting",NA,"tt0030774","South Riding","nm0724732","Ralph Richardson","Performance",NA,NA,"South Riding","movie",6.7,85,1938,174,"No"
10,1938,"010-1938","Best Acting",NA,"tt0229200","The Adventures of Chico","nm0157240","Chico","Performance",NA,NA,"The Adventures of Chico","movie",5.8,60,1938,44,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030933","The Beachcomber","nm0001452","Charles Laughton","Performance",NA,NA,"Vessel of Wrath","movie",6.7,92,1938,339,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030933","The Beachcomber","nm0006471","Elsa Lanchester","Performance",NA,NA,"Vessel of Wrath","movie",6.7,92,1938,339,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029995","The Citadel","nm0724732","Ralph Richardson","Performance",NA,NA,"The Citadel","movie",7,110,1938,2328,"No"
10,1938,"010-1938","Best Acting",NA,"tt0029995","The Citadel","nm0232196","Robert Donat","Performance",NA,NA,"The Citadel","movie",7,110,1938,2328,"No"
10,1938,"010-1938","Best Acting",NA,"tt0028950","The Grand Illusion","nm0663077","Dita Parlo","Performance",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Best Acting",NA,"tt0028950","The Grand Illusion","nm0002233","Erich von Stroheim","Performance",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Best Acting",NA,"tt0028950","The Grand Illusion","nm0300064","Jean Gabin","Performance",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Best Acting",NA,"tt0028950","The Grand Illusion","nm0294382","Pierre Fresnay","Performance",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030865","Three Comrades","nm0837925","Margaret Sullavan","Performance",NA,NA,"Three Comrades","movie",7.1,98,1938,2037,"No"
10,1938,"010-1938","Best Acting",NA,"tt0030546","To the Victor","nm0299484","Will Fyffe","Performance",NA,NA,"Owd Bob","movie",6.3,78,1938,124,"No"
10,1938,"010-1938","Best Film",NA,"tt0029995","The Citadel",NA,NA,"Top Films",NA,NA,"The Citadel","movie",7,110,1938,2328,"No"
10,1938,"010-1938","Best Foreign Language Film",NA,"tt0028950","The Grand Illusion",NA,NA,"International",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Top Foreign Films",NA,"tt0029706","Christine",NA,NA,"International",NA,NA,"Un carnet de bal","movie",7.4,144,1937,899,"No"
10,1938,"010-1938","Top Foreign Films",NA,"tt0158645","La guerre des gosses",NA,NA,"International",NA,NA,"La guerre des gosses","movie",7,87,1936,18,"No"
10,1938,"010-1938","Top Foreign Films",NA,"tt0143749","La mort du cygne",NA,NA,"International",NA,NA,"La mort du cygne","movie",7.7,100,1937,108,"No"
10,1938,"010-1938","Top Foreign Films",NA,"tt0029405","Peter the First",NA,NA,"International",NA,NA,"Pyotr pervyy I","movie",7.2,96,1937,221,"No"
10,1938,"010-1938","Top Foreign Films",NA,"tt0028950","The Grand Illusion",NA,NA,"International",NA,NA,"La grande illusion","movie",8.1,113,1937,38268,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0030287","Jezebel",NA,NA,"Top Films",8,"2022-03-15","Jezebel","movie",7.4,104,1938,14664,"Yes"
10,1938,"010-1938","Top Ten Films",NA,"tt0030517","Of Human Hearts",NA,NA,"Top Films",NA,NA,"Of Human Hearts","movie",6.8,103,1938,1326,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0030752","Sing, You Sinners",NA,NA,"Top Films",NA,NA,"Sing, You Sinners","movie",6.6,88,1938,248,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0029583","Snow White and the Seven Dwarfs",NA,NA,"Top Films",7,"2021-07-09","Snow White and the Seven Dwarfs","movie",7.6,83,1937,211143,"Yes"
10,1938,"010-1938","Top Ten Films",NA,"tt0030774","South Riding",NA,NA,"Top Films",NA,NA,"South Riding","movie",6.7,85,1938,174,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0030933","The Beachcomber",NA,NA,"Top Films",NA,NA,"Vessel of Wrath","movie",6.7,92,1938,339,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0029995","The Citadel",NA,NA,"Top Films",NA,NA,"The Citadel","movie",7,110,1938,2328,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0028818","The Edge of the World",NA,NA,"Top Films",NA,NA,"The Edge of the World","movie",7.3,81,1937,1905,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0030865","Three Comrades",NA,NA,"Top Films",NA,NA,"Three Comrades","movie",7.1,98,1938,2037,"No"
10,1938,"010-1938","Top Ten Films",NA,"tt0030546","To the Victor",NA,NA,"Top Films",NA,NA,"Owd Bob","movie",6.3,78,1938,124,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031173","Confessions of a Nazi Spy","nm0496473","Francis Lederer","Performance",NA,NA,"Confessions of a Nazi Spy","movie",6.7,104,1939,2049,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031173","Confessions of a Nazi Spy","nm0510134","Paul Lukas","Performance",NA,NA,"Confessions of a Nazi Spy","movie",6.7,104,1939,2049,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031210","Dark Victory","nm0000012","Bette Davis","Performance",8,"2021-07-09","Dark Victory","movie",7.4,104,1939,11977,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0031210","Dark Victory","nm0280242","Geraldine Fitzgerald","Performance",8,"2021-07-09","Dark Victory","movie",7.4,104,1939,11977,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0031309","La fin du jour","nm0800302","Michel Simon","Performance",NA,NA,"La fin du jour","movie",7.8,99,1939,1003,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031725","Ninotchka","nm0001256","Greta Garbo","Performance",6,"2022-06-16","Ninotchka","movie",7.8,110,1939,22326,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0030643","Port of Shadows","nm0300064","Jean Gabin","Performance",NA,NA,"Le quai des brumes","movie",7.7,91,1938,9775,"No"
11,1939,"011-1939","Best Acting",NA,"tt0030643","Port of Shadows","nm0800302","Michel Simon","Performance",NA,NA,"Le quai des brumes","movie",7.7,91,1938,9775,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031971","Stagecoach","nm0593775","Thomas Mitchell","Performance",7,"2022-03-29","Stagecoach","movie",7.8,96,1939,52501,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0031750","The Old Maid","nm0000012","Bette Davis","Performance",NA,NA,"The Old Maid","movie",7.4,95,1939,3996,"No"
11,1939,"011-1939","Best Acting",NA,"tt0031867","The Roaring Twenties","nm0000010","James Cagney","Performance",9,"2023-10-25","The Roaring Twenties","movie",7.9,106,1939,15007,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0032115","We Are Not Alone","nm0733460","Flora Robson","Performance",NA,NA,"We Are Not Alone","movie",7.1,112,1939,377,"No"
11,1939,"011-1939","Best Acting",NA,"tt0032145","Wuthering Heights","nm0280242","Geraldine Fitzgerald","Performance",8,"2021-07-09","Wuthering Heights","movie",7.5,104,1939,19337,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0032145","Wuthering Heights","nm0000059","Laurence Olivier","Performance",8,"2021-07-09","Wuthering Heights","movie",7.5,104,1939,19337,"Yes"
11,1939,"011-1939","Best Acting",NA,"tt0032155","Young Mr. Lincoln","nm0000020","Henry Fonda","Performance",7,"2023-03-29","Young Mr. Lincoln","movie",7.5,100,1939,8997,"Yes"
11,1939,"011-1939","Best Film",NA,"tt0031173","Confessions of a Nazi Spy",NA,NA,"Top Films",NA,NA,"Confessions of a Nazi Spy","movie",6.7,104,1939,2049,"No"
11,1939,"011-1939","Best Foreign Language Film",NA,"tt0030643","Port of Shadows",NA,NA,"International",NA,NA,"Le quai des brumes","movie",7.7,91,1938,9775,"No"
11,1939,"011-1939","Top Foreign Films",NA,"tt0029850","Alexander Nevsky",NA,NA,"International",NA,NA,"Aleksandr Nevskiy","movie",7.5,112,1938,12002,"No"
11,1939,"011-1939","Top Foreign Films",NA,"tt0028980","Harvest",NA,NA,"International",NA,NA,"Regain","movie",7.4,127,1937,487,"No"
11,1939,"011-1939","Top Foreign Films",NA,"tt0031309","La fin du jour",NA,NA,"International",NA,NA,"La fin du jour","movie",7.8,99,1939,1003,"No"
11,1939,"011-1939","Top Foreign Films",NA,"tt0030643","Port of Shadows",NA,NA,"International",NA,NA,"Le quai des brumes","movie",7.7,91,1938,9775,"No"
11,1939,"011-1939","Top Foreign Films",NA,"tt0031868","Robert Koch: The Battle Against Death",NA,NA,"International",NA,NA,"Robert Koch, der Bekämpfer des Todes","movie",6.5,113,1939,91,"No"
11,1939,"011-1939","Top Ten Films",NA,"tt0031173","Confessions of a Nazi Spy",NA,NA,"Top Films",NA,NA,"Confessions of a Nazi Spy","movie",6.7,104,1939,2049,"No"
11,1939,"011-1939","Top Ten Films",NA,"tt0195616","Crisis",NA,NA,"Top Films",NA,NA,"Crisis","movie",7.4,95,1939,50,"No"
11,1939,"011-1939","Top Ten Films",NA,"tt0031385","Goodbye, Mr. Chips",NA,NA,"Top Films",7,"2022-07-10","Goodbye, Mr. Chips","movie",7.9,114,1939,11331,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0031679","Mr. Smith Goes to Washington",NA,NA,"Top Films",8,"2022-05-21","Mr. Smith Goes to Washington","movie",8.1,129,1939,119520,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0031725","Ninotchka",NA,NA,"Top Films",6,"2022-06-16","Ninotchka","movie",7.8,110,1939,22326,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0031971","Stagecoach",NA,NA,"Top Films",7,"2022-03-29","Stagecoach","movie",7.8,96,1939,52501,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0031867","The Roaring Twenties",NA,NA,"Top Films",9,"2023-10-25","The Roaring Twenties","movie",7.9,106,1939,15007,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0031968","The Spy in Black",NA,NA,"Top Films",NA,NA,"The Spy in Black","movie",6.9,82,1939,2372,"No"
11,1939,"011-1939","Top Ten Films",NA,"tt0032145","Wuthering Heights",NA,NA,"Top Films",8,"2021-07-09","Wuthering Heights","movie",7.5,104,1939,19337,"Yes"
11,1939,"011-1939","Top Ten Films",NA,"tt0032155","Young Mr. Lincoln",NA,NA,"Top Films",7,"2023-03-29","Young Mr. Lincoln","movie",7.5,100,1939,8997,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032447","Escape","nm0891998","Conrad Veidt","Performance",NA,NA,"Escape","movie",7,104,1940,1061,"No"
12,1940,"012-1940","Best Acting",NA,"tt0031381","Gone with the Wind","nm0000046","Vivien Leigh","Performance",7,"2022-01-16","Gone with the Wind","movie",8.2,238,1939,328058,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0031742","Of Mice and Men","nm0275897","Betty Field","Performance",7,"2021-07-09","Of Mice and Men","movie",7.8,106,1939,6620,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032881","Our Town","nm0779549","Martha Scott","Performance",6,"2023-09-20","Our Town","movie",6.5,90,1940,2854,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032881","Our Town","nm0000034","William Holden","Performance",6,"2023-09-20","Our Town","movie",6.5,90,1940,2854,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032943","Pride and Prejudice","nm0002093","Greer Garson","Performance",NA,NA,"Pride and Prejudice","movie",7.4,118,1940,8992,"No"
12,1940,"012-1940","Best Acting",NA,"tt0032946","Primrose Path","nm0001677","Ginger Rogers","Performance",NA,NA,"Primrose Path","movie",6.8,93,1940,1716,"No"
12,1940,"012-1940","Best Acting",NA,"tt0032976","Rebecca","nm0001695","George Sanders","Performance",9,"2021-07-09","Rebecca","movie",8.1,130,1940,143774,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032976","Rebecca","nm0000021","Joan Fontaine","Performance",9,"2021-07-09","Rebecca","movie",8.1,130,1940,143774,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032983","Return of Frank James","nm0000020","Henry Fonda","Performance",NA,NA,"The Return of Frank James","movie",6.6,92,1940,3603,"No"
12,1940,"012-1940","Best Acting",NA,"tt0030127","The Baker's Wife","nm0706926","Raimu","Performance",NA,NA,"La femme du boulanger","movie",7.5,133,1938,2293,"No"
12,1940,"012-1940","Best Acting",NA,"tt0031757","The Fugitive","nm0724732","Ralph Richardson","Performance",NA,NA,"On the Night of the Fire","movie",6.5,94,1939,301,"No"
12,1940,"012-1940","Best Acting",NA,"tt0032551","The Grapes of Wrath","nm0000020","Henry Fonda","Performance",7,"2023-08-29","The Grapes of Wrath","movie",8.1,129,1940,98149,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032551","The Grapes of Wrath","nm0002034","Jane Darwell","Performance",7,"2023-08-29","The Grapes of Wrath","movie",8.1,129,1940,98149,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032553","The Great Dictator","nm0000122","Charles Chaplin","Performance",9,"2023-07-07","The Great Dictator","movie",8.4,125,1940,233230,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0032728","The Long Voyage Home","nm0593775","Thomas Mitchell","Performance",6,"2023-05-22","The Long Voyage Home","movie",6.9,105,1940,4778,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0033045","The Shop Around the Corner","nm0000071","James Stewart","Performance",7,"2021-07-09","The Shop Around the Corner","movie",8,99,1940,36494,"Yes"
12,1940,"012-1940","Best Acting",NA,"tt0033238","Waterloo Bridge","nm0000046","Vivien Leigh","Performance",NA,NA,"Waterloo Bridge","movie",7.7,108,1940,10715,"No"
12,1940,"012-1940","Best Documentary",NA,"tt0032465","The Fight for Life",NA,NA,"Documentary",NA,NA,"The Fight for Life","movie",5.5,69,1940,80,"No"
12,1940,"012-1940","Best Film",NA,"tt0032551","The Grapes of Wrath",NA,NA,"Top Films",7,"2023-08-29","The Grapes of Wrath","movie",8.1,129,1940,98149,"Yes"
12,1940,"012-1940","Best Foreign Language Film",NA,"tt0030127","The Baker's Wife",NA,NA,"International",NA,NA,"La femme du boulanger","movie",7.5,133,1938,2293,"No"
12,1940,"012-1940","Top Ten Films",NA,"tt0032455","Fantasia",NA,NA,"Top Films",8,"2021-07-09","Fantasia","movie",7.7,124,1940,101758,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032484","Foreign Correspondent",NA,NA,"Top Films",7,"2022-01-16","Foreign Correspondent","movie",7.4,120,1940,22932,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0031381","Gone with the Wind",NA,NA,"Top Films",7,"2022-01-16","Gone with the Wind","movie",8.2,238,1939,328058,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0031742","Of Mice and Men",NA,NA,"Top Films",7,"2021-07-09","Of Mice and Men","movie",7.8,106,1939,6620,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032881","Our Town",NA,NA,"Top Films",6,"2023-09-20","Our Town","movie",6.5,90,1940,2854,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032976","Rebecca",NA,NA,"Top Films",9,"2021-07-09","Rebecca","movie",8.1,130,1940,143774,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032254","The Biscuit Eater",NA,NA,"Top Films",NA,NA,"The Biscuit Eater","movie",7.2,81,1940,236,"No"
12,1940,"012-1940","Top Ten Films",NA,"tt0032551","The Grapes of Wrath",NA,NA,"Top Films",7,"2023-08-29","The Grapes of Wrath","movie",8.1,129,1940,98149,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032553","The Great Dictator",NA,NA,"Top Films",9,"2023-07-07","The Great Dictator","movie",8.4,125,1940,233230,"Yes"
12,1940,"012-1940","Top Ten Films",NA,"tt0032728","The Long Voyage Home",NA,NA,"Top Films",6,"2023-05-22","The Long Voyage Home","movie",6.9,105,1940,4778,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033532","All That Money Can Buy","nm0404158","Walter Huston","Performance",7,"2023-09-06","All That Money Can Buy","movie",7.6,107,1941,5384,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033396","Birth of the Blues","nm0001078","Bing Crosby","Performance",NA,NA,"Birth of the Blues","movie",6.3,87,1941,445,"No"
13,1941,"013-1941","Best Acting",NA,"tt0033467","Citizen Kane","nm0183459","George Coulouris","Performance",8,"2021-07-09","Citizen Kane","movie",8.3,119,1941,458274,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033467","Citizen Kane","nm0000080","Orson Welles","Performance",8,"2021-07-09","Citizen Kane","movie",8.3,119,1941,458274,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033712","Here Comes Mr. Jordan","nm0322299","James Gleason","Performance",8,"2023-06-23","Here Comes Mr. Jordan","movie",7.6,94,1941,7108,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033712","Here Comes Mr. Jordan","nm0599910","Robert Montgomery","Performance",8,"2023-06-23","Here Comes Mr. Jordan","movie",7.6,94,1941,7108,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033717","High Sierra","nm0000007","Humphrey Bogart","Performance",7,"2023-06-15","High Sierra","movie",7.5,100,1940,18777,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033717","High Sierra","nm0526946","Ida Lupino","Performance",7,"2023-06-15","High Sierra","movie",7.5,100,1940,18777,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033729","How Green Was My Valley","nm0187981","Donald Crisp","Performance",7,"2022-05-23","How Green Was My Valley","movie",7.7,118,1941,25836,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033729","How Green Was My Valley","nm0001522","Roddy McDowall","Performance",7,"2022-05-23","How Green Was My Valley","movie",7.7,118,1941,25836,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033729","How Green Was My Valley","nm0021329","Sara Allgood","Performance",7,"2022-05-23","How Green Was My Valley","movie",7.7,118,1941,25836,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0032671","Kitty Foyle","nm0001677","Ginger Rogers","Performance",6,"2023-08-14","Kitty Foyle","movie",6.9,108,1940,3947,"Yes"
13,1941,"013-1941","Best Acting",NA,"tt0033802","Ladies in Retirement","nm0526946","Ida Lupino","Performance",NA,NA,"Ladies in Retirement","movie",7.1,91,1941,1689,"No"
